8b,7b14,8,714,[b]
96,1914,6,114,[9]
98,3914,8,314,[9]
99,198,9,18,[9]
99,297,9,27,[9]
99,396,9,36,[9]
99,495,9,45,[9]
99,594,9,54,[9]
99,693,9,63,[9]
99,792,9,72,[9]
99,891,9,81,[9]
9a,39a8,a,3a8,[9]
9a,69b4,a,6b4,[9]
9b,4b6,9,46,[b]
a2,3216,a,316,[2]
aa,1a9,a,19,[a]
aa,2a8,a,28,[a]
aa,3a7,a,37,[a]
aa,4a6,a,46,[a]
aa,5a5,a,55,[a]
aa,6a4,a,64,[a]
aa,7a3,a,73,[a]
aa,8a2,a,82,[a]
aa,9a1,a,91,[a]
ab,5ab6,b,5b6,[a]
b5,4534,b,434,[5]
b7,1b2,7,12,[b]
b7,3753,b,353,[7]
b8,1b4,8,14,[b]
b9,1b6,9,16,[b]
b9,2b3,9,23,[b]
ba,1b8,a,18,[b]
ba,2b6,a,26,[b]
ba,3b4,a,34,[b]
ba,4b2,a,42,[b]
bb,1ba,b,1a,[b]
bb,2b9,b,29,[b]
bb,3b8,b,38,[b]
bb,4b7,b,47,[b]
bb,5b6,b,56,[b]
bb,6b5,b,65,[b]
bb,7b4,b,74,[b]
bb,8b3,b,83,[b]
bb,9b2,b,92,[b]
bb,ab1,b,a1,[b]
101,202,11,22,[0]
101,303,11,33,[0]
101,404,11,44,[0]
101,505,11,55,[0]
101,606,11,66,[0]
101,707,11,77,[0]
101,808,11,88,[0]
101,909,11,99,[0]
101,a0a,11,aa,[0]
101,b0b,11,bb,[0]
102,204,12,24,[0]
102,306,12,36,[0]
102,408,12,48,[0]
102,50a,12,5a,[0]
103,206,13,26,[0]
103,309,13,39,[0]
103,2328,10,228,[3]
103,7314,10,714,[3]
104,208,14,28,[0]
105,20a,15,2a,[0]
106,1a07,6,a7,"[0, 1]"
10b,5b06,1,56,"[0, b]"
111,210b,11,20b,[1]
111,310a,11,30a,[1]
111,4109,11,409,[1]
111,5108,11,508,[1]
111,6107,11,607,[1]
111,7106,11,706,[1]
111,8105,11,805,[1]
111,9104,11,904,[1]
111,a103,11,a03,[1]
111,b102,11,b02,[1]
112,717,12,77,[1]
112,212a,12,22a,[1]
112,3138,12,338,[1]
112,4146,12,446,[1]
112,5154,12,554,[1]
112,6162,12,662,[1]
112,817a,12,87a,[1]
112,9188,12,988,[1]
112,a196,12,a96,[1]
112,b1a4,12,ba4,[1]
113,51a,13,5a,[1]
113,2149,13,249,[1]
113,3166,13,366,[1]
113,4183,13,483,[1]
113,61b9,13,6b9,[1]
114,2168,14,268,[1]
114,3194,14,394,[1]
115,2187,15,287,[1]
116,21a6,16,2a6,[1]
11a,3a14,1,34,"[1, a]"
11a,a914,1,94,"[1, a]"
11b,6b6,11,66,[b]
122,231a,2,3a,"[1, 2]"
126,4646,12,446,[6]
126,9623,12,923,[6]
127,1a28,7,a8,"[1, 2]"
128,5854,12,554,[8]
129,2199,1,19,"[2, 9]"
129,2923,1,23,"[2, 9]"
129,9276,1,76,"[2, 9]"
12a,1a3,2,3,"[1, a]"
12b,4b8,12,48,[b]
12b,9b4,12,94,[b]
132,231,12,21,[3]
133,8316,13,816,[3]
134,838,14,88,[3]
139,346,19,46,[3]
13b,3b9,13,39,[b]
13b,7b6,13,76,[b]
13b,bb3,13,b3,[b]
13b,1ba6,13,1a6,[b]
13b,2b99,13,299,[b]
13b,4b83,13,483,[b]
13b,5b76,13,576,[b]
13b,6b69,13,669,[b]
13b,8b53,13,853,[b]
13b,9b46,13,946,[b]
13b,ab39,13,a39,[b]
143,242,13,22,[4]
143,341,13,31,[4]
144,6428,14,628,[4]
144,b414,14,b14,[4]
145,6474,15,674,[4]
145,b498,15,b98,[4]
147,1742,1,12,"[4, 7]"
147,4317,1,31,"[4, 7]"
147,4734,1,34,"[4, 7]"
147,7454,1,54,"[4, 7]"
148,454,18,54,[4]
148,1a49,8,a9,"[1, 4]"
148,24a8,18,2a8,[4]
14a,1a54,4,54,"[1, a]"
151,5409,11,409,[5]
152,5446,12,446,[5]
153,5483,13,483,[5]
154,253,14,23,[5]
154,352,14,32,[5]
154,451,14,41,[5]
155,5539,1,39,"[5, 5]"
155,5539,15,539,[5]
155,9526,15,926,[5]
156,959,16,99,[5]
156,3569,16,369,[5]
156,5576,16,576,[5]
156,7583,16,783,[5]
156,b599,16,b99,[5]
157,55b3,17,5b3,[5]
158,563,18,63,[5]
158,2599,18,299,[5]
158,35b6,18,3b6,[5]
159,5669,19,669,[5]
15a,56a6,1a,6a6,[5]
15b,2ba,15,2a,[b]
15b,5b8,15,58,[b]
15b,8b6,15,86,[b]
15b,bb4,15,b4,[b]
15b,12b2,15,122,[b]
15b,1ba8,15,1a8,[b]
15b,3b94,15,394,[b]
15b,4b88,15,488,[b]
15b,5723,1b,723,[5]
15b,6b74,15,674,[b]
15b,7b68,15,768,[b]
15b,9b54,15,954,[b]
15b,ab48,15,a48,[b]
165,264,15,24,[6]
165,363,15,33,[6]
165,462,15,42,[6]
165,561,15,51,[6]
169,1a6a,9,aa,"[1, 6]"
16a,5a76,16,576,[a]
171,7508,11,508,[7]
172,7554,12,554,[7]
173,75a,13,5a,[7]
173,2702,13,202,[7]
174,7474,1,47,"[4, 7]"
174,7628,14,628,[7]
175,4702,15,402,[7]
175,7674,15,674,[7]
176,275,16,25,[7]
176,374,16,34,[7]
176,473,16,43,[7]
176,572,16,52,[7]
176,671,16,61,[7]
177,475a,17,45a,[7]
177,7748,1,48,"[7, 7]"
177,7748,17,748,[7]
177,a736,17,a36,[7]
178,a7a,18,aa,[7]
178,4788,18,488,[7]
178,7794,18,794,[7]
179,782,19,82,[7]
179,279a,19,29a,[7]
179,37a8,19,3a8,[7]
179,47b6,19,4b6,[7]
17a,1a8,7,8,"[1, a]"
17a,167a,7,67,"[1, a]"
17a,16a8,7,68,"[1, a]"
17a,7868,1a,868,[7]
17b,4b9,17,49,[b]
17b,9b6,17,96,[b]
17b,12b3,17,123,[b]
17b,78b4,1b,8b4,[7]
183,853,1,5,"[3, 8]"
184,643,18,63,[4]
184,1381,4,31,"[1, 8]"
185,554,18,54,[5]
185,1481,5,41,"[1, 8]"
185,a528,18,a28,[5]
187,286,17,26,[8]
187,385,17,35,[8]
187,484,17,44,[8]
187,583,17,53,[8]
187,682,17,62,[8]
187,781,17,71,[8]
18a,1a8b,a,ab,"[1, 8]"
18b,6b8,18,68,[b]
18b,11b4,18,114,[b]
193,832,19,82,[3]
193,969,13,69,[9]
193,1291,3,21,"[1, 9]"
197,476,19,46,[7]
197,1691,7,61,"[1, 9]"
198,297,18,27,[9]
198,396,18,36,[9]
198,495,18,45,[9]
198,594,18,54,[9]
198,693,18,63,[9]
198,792,18,72,[9]
198,891,18,81,[9]
199,6969,19,669,[9]
199,b946,19,b46,[9]
19a,b9b,1a,bb,[9]
19a,69a6,1a,6a6,[9]
19b,ab6,19,a6,[b]
1a1,10a7,1,07,"[1, a]"
1a1,a156,1,56,"[1, a]"
1a1,a518,1,58,"[1, a]"
1a2,a1b,2,b,"[1, a]"
1a2,a68,12,68,[a]
1a2,11a3,2,13,"[1, a]"
1a2,21a4,2,24,"[1, a]"
1a2,31a5,2,35,"[1, a]"
1a2,41a6,2,46,"[1, a]"
1a2,51a7,2,57,"[1, a]"
1a2,61a8,2,68,"[1, a]"
1a2,71a9,2,79,"[1, a]"
1a2,81aa,2,8a,"[1, a]"
1a2,91ab,2,9b,"[1, a]"
1a2,ab1a,2,ba,"[1, a]"
1a4,12a8,4,28,"[1, a]"
1a6,14a6,6,46,"[1, a]"
1a6,a576,1,57,"[6, a]"
1a8,167a,8,67,"[1, a]"
1a8,16a8,8,68,"[1, a]"
1a9,2a8,19,28,[a]
1a9,3a7,19,37,[a]
1a9,4a6,19,46,[a]
1a9,5a5,19,55,[a]
1a9,6a4,19,64,[a]
1a9,7a3,19,73,[a]
1a9,8a2,19,82,[a]
1a9,9a1,19,91,[a]
1a9,18a3,9,83,"[1, a]"
1aa,19a7,a,97,"[1, a]"
1aa,8a68,1a,868,[a]
1ab,8ab4,1b,8b4,[a]
1b1,b66,11,66,[b]
1b2,815b,2,85,"[1, b]"
1b3,b76,13,76,[b]
1b3,7323,1b,723,[3]
1b5,b86,15,86,[b]
1b5,2b16,15,216,[b]
1b6,2b3,16,23,[b]
1b7,3b2,17,32,[b]
1b7,b96,17,96,[b]
1b7,2b46,17,246,[b]
1b8,2b6,18,26,[b]
1b8,3b4,18,34,[b]
1b8,4b2,18,42,[b]
1b8,162b,8,62,"[1, b]"
1b9,3b6,19,36,[b]
1b9,5b3,19,53,[b]
1b9,ba6,19,a6,[b]
1b9,2b76,19,276,[b]
1b9,4b46,19,446,[b]
1b9,6b16,19,616,[b]
1ba,2b9,1a,29,[b]
1ba,3b8,1a,38,[b]
1ba,4b7,1a,47,[b]
1ba,5b6,1a,56,[b]
1ba,6b5,1a,65,[b]
1ba,7b4,1a,74,[b]
1ba,8b3,1a,83,[b]
1ba,9b2,1a,92,[b]
1ba,ab1,1a,a1,[b]
1bb,3ba,1b,3a,[b]
1bb,5b9,1b,59,[b]
1bb,7b8,1b,78,[b]
1bb,9b7,1b,97,[b]
1bb,bb6,1,6,"[b, b]"
1bb,bb6,1b,b6,[b]
1bb,11b5,1b,115,[b]
1bb,13b4,1b,134,[b]
1bb,15b3,1b,153,[b]
1bb,17b2,1b,172,[b]
1bb,19b1,1b,191,[b]
1bb,2ba6,1b,2a6,[b]
1bb,4b96,1b,496,[b]
1bb,6b86,1b,686,[b]
1bb,8b76,1b,876,[b]
1bb,ab66,1b,a66,[b]
201,402,21,42,[0]
201,603,21,63,[0]
201,804,21,84,[0]
201,a05,21,a5,[0]
201,1006,21,106,[0]
201,1207,21,127,[0]
201,1408,21,148,[0]
201,1609,21,169,[0]
201,180a,21,18a,[0]
201,1a0b,21,1ab,[0]
201,3016,21,316,[0]
201,5026,21,526,[0]
201,7036,21,736,[0]
201,9046,21,946,[0]
201,b056,21,b56,[0]
202,303,22,33,[0]
202,404,22,44,[0]
202,505,22,55,[0]
202,606,22,66,[0]
202,707,22,77,[0]
202,808,22,88,[0]
202,909,22,99,[0]
202,a0a,22,aa,[0]
202,b0b,22,bb,[0]
203,406,23,46,[0]
203,609,23,69,[0]
203,1016,23,116,[0]
203,3046,23,346,[0]
203,5076,23,576,[0]
203,70a6,23,7a6,[0]
204,306,24,36,[0]
204,408,24,48,[0]
204,50a,24,5a,[0]
205,40a,25,4a,[0]
205,1026,25,126,[0]
205,3076,25,376,[0]
206,309,26,39,[0]
206,964,20,94,[6]
206,4654,20,454,[6]
207,1036,27,136,[0]
207,30a6,27,3a6,[0]
208,786,20,76,[8]
209,1046,29,146,[0]
20b,1056,2b,156,[0]
20b,6b08,2,68,"[0, b]"
20b,b0a8,2,a8,"[0, b]"
215,b53,21,b3,[5]
215,4546,21,446,[5]
21a,6a8,21,68,[a]
21a,ba1,2,b,"[1, a]"
21a,4a16,2,46,"[1, a]"
21b,10b6,21,106,[b]
222,1221,2,11,"[2, 2]"
222,1221,22,121,[2]
222,321b,22,31b,[2]
222,421a,22,41a,[2]
222,5219,22,519,[2]
222,6218,22,618,[2]
222,7217,22,717,[2]
222,8216,22,816,[2]
222,9215,22,915,[2]
222,a214,22,a14,[2]
222,b213,22,b13,[2]
223,a26,23,a6,[2]
223,1629,23,169,[2]
223,4239,23,439,[2]
223,6246,23,646,[2]
223,8253,23,853,[2]
224,829,24,89,[2]
224,1232,24,132,[2]
224,324a,24,34a,[2]
224,4258,24,458,[2]
224,5266,24,566,[2]
224,6274,24,674,[2]
224,7282,24,782,[2]
224,929a,24,99a,[2]
224,a2a8,24,aa8,[2]
224,b2b6,24,bb6,[2]
225,4277,25,477,[2]
225,62a2,25,6a2,[2]
226,1243,26,143,[2]
226,3279,26,379,[2]
226,4296,26,496,[2]
226,52b3,26,5b3,[2]
227,42b5,27,4b5,[2]
228,1254,28,154,[2]
228,32a8,28,3a8,[2]
22a,1265,2a,165,[2]
22b,8b8,22,88,[b]
22b,15b4,22,154,[b]
22b,2ba8,22,2a8,[b]
22b,5b94,22,594,[b]
22b,bb68,22,b68,[b]
232,1287,32,187,[2]
234,1298,34,198,[2]
236,12a9,36,1a9,[2]
237,8753,23,853,[7]
238,12ba,38,1ba,[2]
238,2834,2,24,"[3, 8]"
239,a96,23,a6,[9]
239,1279,3,17,"[2, 9]"
239,22b9,3,2b,"[2, 9]"
23b,6b9,23,69,[b]
23b,11b6,23,116,[b]
23b,18b3,23,183,[b]
242,341,22,31,[4]
244,1342,24,132,[4]
247,1174,24,114,[7]
247,3768,24,368,[7]
247,8754,24,854,[7]
251,9109,25,909,[1]
253,352,23,32,[5]
253,451,23,41,[5]
255,b534,25,b34,[5]
256,b58,26,b8,[5]
256,1526,2,12,"[5, 6]"
256,1653,2,13,"[5, 6]"
256,185a,26,18a,[5]
256,5568,26,568,[5]
256,5646,2,46,"[5, 6]"
256,6553,2,53,"[5, 6]"
256,8574,26,874,[5]
259,5614,29,614,[5]
25b,4ba,25,4a,[b]
25b,9b8,25,98,[b]
25b,12b6,25,126,[b]
25b,17b4,25,174,[b]
25b,20b2,25,202,[b]
264,363,24,33,[6]
264,462,24,42,[6]
264,561,24,51,[6]
265,9609,25,909,[6]
266,1463,26,143,[6]
266,9646,26,946,[6]
267,9683,27,983,[6]
269,25a9,6,5a,"[2, 9]"
26a,11a6,26,116,[a]
26b,676,2b,76,[6]
26b,1693,2b,193,[6]
275,374,25,34,[7]
275,473,25,43,[7]
275,572,25,52,[7]
275,671,25,61,[7]
278,7588,2,58,"[7, 8]"
27b,7b9,27,79,[b]
27b,13b6,27,136,[b]
27b,1bb3,27,1b3,[b]
27b,3ba6,27,3a6,[b]
27b,5b99,27,599,[b]
27b,9b83,27,983,[b]
27b,bb76,27,b76,[b]
281,868,21,68,[8]
281,183a,21,13a,[8]
286,385,26,35,[8]
286,484,26,44,[8]
286,583,26,53,[8]
286,682,26,62,[8]
286,781,26,71,[8]
287,783a,27,73a,[8]
288,1584,28,154,[8]
288,7868,28,768,[8]
289,108a,29,10a,[8]
289,1a8b,29,1ab,[8]
289,7896,29,796,[8]
28b,894,2b,94,[8]
28b,ab8,28,a8,[b]
28b,18a2,2b,1a2,[8]
28b,19b4,28,194,[b]
28b,38ba,2b,3ba,[8]
291,2099,1,09,"[2, 9]"
291,9234,1,34,"[2, 9]"
292,9268,2,68,"[2, 9]"
293,92a,3,a,"[2, 9]"
293,1294,3,14,"[2, 9]"
293,192b,3,1b,"[2, 9]"
293,2295,3,25,"[2, 9]"
293,3296,3,36,"[2, 9]"
293,4297,3,47,"[2, 9]"
293,5298,3,58,"[2, 9]"
293,6299,3,69,"[2, 9]"
293,729a,3,7a,"[2, 9]"
293,829b,3,8b,"[2, 9]"
293,9a28,3,a8,"[2, 9]"
294,2394,4,34,"[2, 9]"
295,a539,29,a39,[5]
296,1619,2,11,"[6, 9]"
296,2539,6,53,"[2, 9]"
296,2594,6,54,"[2, 9]"
297,396,27,36,[9]
297,495,27,45,[9]
297,594,27,54,[9]
297,693,27,63,[9]
297,792,27,72,[9]
297,891,27,81,[9]
297,2695,7,65,"[2, 9]"
298,2769,8,76,"[2, 9]"
299,2899,9,89,"[2, 9]"
29b,14b6,29,146,[b]
2a1,a799,21,799,[a]
2a2,a816,22,816,[a]
2a3,a853,23,853,[a]
2a4,a89,24,89,[a]
2a5,a909,25,909,[a]
2a6,a946,26,946,[a]
2a7,a983,27,983,[a]
2a8,3a7,28,37,[a]
2a8,4a6,28,46,[a]
2a8,5a5,28,55,[a]
2a8,6a4,28,64,[a]
2a8,7a3,28,73,[a]
2a8,8a2,28,82,[a]
2a8,9a1,28,91,[a]
2a9,aa39,29,a39,[a]
2aa,16a5,2a,165,[a]
2aa,6a89,2a,689,[a]
2aa,aa76,2,76,"[a, a]"
2aa,aa76,2a,a76,[a]
2ab,aab3,2b,ab3,[a]
2b1,b84,21,84,[b]
2b1,1b48,21,148,[b]
2b2,b88,22,88,[b]
2b2,1b54,22,154,[b]
2b4,b94,24,94,[b]
2b4,1b68,24,168,[b]
2b4,3b14,24,314,[b]
2b5,954,2b,94,[5]
2b5,b98,25,98,[b]
2b5,1a52,2b,1a2,[5]
2b5,1b74,25,174,[b]
2b5,24b1,5,41,"[2, b]"
2b5,3b28,25,328,[b]
2b5,4b04,25,404,[b]
2b6,3b4,26,34,[b]
2b6,4b2,26,42,[b]
2b7,5b2,27,52,[b]
2b7,776,2b,76,[7]
2b7,ba4,27,a4,[b]
2b7,1973,2b,193,[7]
2b7,1b88,27,188,[b]
2b7,26b1,7,61,"[2, b]"
2b7,3b54,27,354,[b]
2b7,4b38,27,438,[b]
2b7,6b04,27,604,[b]
2b8,5b4,28,54,[b]
2b8,ba8,28,a8,[b]
2b8,1b94,28,194,[b]
2b8,3b68,28,368,[b]
2b8,4b54,28,454,[b]
2b8,6b28,28,628,[b]
2b8,7b14,28,714,[b]
2b9,3b8,29,38,[b]
2b9,4b7,29,47,[b]
2b9,5b6,29,56,[b]
2b9,6b5,29,65,[b]
2b9,7b4,29,74,[b]
2b9,8b3,29,83,[b]
2b9,9b2,29,92,[b]
2b9,ab1,29,a1,[b]
2ba,5b8,2a,58,[b]
2ba,8b6,2a,86,[b]
2ba,bb4,2a,b4,[b]
2ba,12b2,2a,122,[b]
2ba,1ba8,2a,1a8,[b]
2ba,3b94,2a,394,[b]
2ba,4b88,2a,488,[b]
2ba,6b74,2a,674,[b]
2ba,7b68,2a,768,[b]
2ba,9b54,2a,954,[b]
2ba,ab48,2a,a48,[b]
2bb,5ba,2b,5a,[b]
2bb,8b9,2b,89,[b]
2bb,bb8,2,8,"[b, b]"
2bb,bb8,2b,b8,[b]
2bb,12b7,2b,127,[b]
2bb,15b6,2b,156,[b]
2bb,18b5,2b,185,[b]
2bb,1bb4,2,14,"[b, b]"
2bb,1bb4,2b,1b4,[b]
2bb,22b3,2b,223,[b]
2bb,25b2,2b,252,[b]
2bb,28b1,2b,281,[b]
2bb,3ba8,2b,3a8,[b]
2bb,4ba4,2b,4a4,[b]
2bb,6b98,2b,698,[b]
2bb,7b94,2b,794,[b]
2bb,9b88,2b,988,[b]
2bb,ab84,2b,a84,[b]
301,602,31,62,[0]
301,903,31,93,[0]
301,1004,31,104,[0]
301,1305,31,135,[0]
301,1606,31,166,[0]
301,1907,31,197,[0]
301,2008,31,208,[0]
301,2309,31,239,[0]
301,260a,31,26a,[0]
301,290b,31,29b,[0]
301,4014,31,414,[0]
301,5018,31,518,[0]
301,7024,31,724,[0]
301,8028,31,828,[0]
301,a034,31,a34,[0]
301,b038,31,b38,[0]
302,604,32,64,[0]
302,906,32,96,[0]
302,1008,32,108,[0]
302,130a,32,13a,[0]
302,2014,32,214,[0]
302,4028,32,428,[0]
302,5034,32,534,[0]
302,7048,32,748,[0]
302,8054,32,854,[0]
302,a068,32,a68,[0]
302,b074,32,b74,[0]
303,404,33,44,[0]
303,505,33,55,[0]
303,606,33,66,[0]
303,707,33,77,[0]
303,808,33,88,[0]
303,909,33,99,[0]
303,a0a,33,aa,[0]
303,b0b,33,bb,[0]
304,608,34,68,[0]
304,b43,30,b3,[4]
304,1014,34,114,[0]
304,2028,34,228,[0]
304,4054,34,454,[0]
304,5068,34,568,[0]
304,7094,34,794,[0]
304,80a8,34,8a8,[0]
305,60a,35,6a,[0]
305,1018,35,118,[0]
305,2034,35,234,[0]
305,4068,35,468,[0]
305,5084,35,584,[0]
305,70b8,35,7b8,[0]
306,408,36,48,[0]
306,50a,36,5a,[0]
306,360b,6,6b,"[0, 3]"
307,1024,37,124,[0]
307,2048,37,248,[0]
307,4094,37,494,[0]
307,50b8,37,5b8,[0]
308,1028,38,128,[0]
308,2054,38,254,[0]
308,390a,8,9a,"[0, 3]"
308,40a8,38,4a8,[0]
309,698,30,68,[9]
309,1994,30,194,[9]
309,b968,30,b68,[9]
30a,1034,3a,134,[0]
30a,2068,3a,268,[0]
30b,1038,3b,138,[0]
30b,2074,3b,274,[0]
30b,6b09,3,69,"[0, b]"
312,1817,32,187,[1]
319,b969,31,b69,[9]
31b,16b6,31,166,[b]
324,a28,34,a8,[2]
329,a92,3,a,"[2, 9]"
329,130a,29,10a,[3]
329,3926,3,36,"[2, 9]"
32b,10b8,32,108,[b]
32b,21b4,32,214,[b]
332,630a,32,60a,[3]
333,1332,3,12,"[3, 3]"
333,1332,33,132,[3]
333,2331,3,21,"[3, 3]"
333,2331,33,231,[3]
333,432b,33,42b,[3]
333,532a,33,52a,[3]
333,6329,33,629,[3]
333,7328,33,728,[3]
333,8327,33,827,[3]
333,9326,33,926,[3]
333,a325,33,a25,[3]
333,b324,33,b24,[3]
334,1036,34,106,[3]
334,1938,34,198,[3]
334,263a,34,26a,[3]
334,6348,34,648,[3]
334,9354,34,954,[3]
335,6367,35,667,[3]
335,9382,35,982,[3]
336,93b,36,9b,[3]
336,1344,36,144,[3]
336,2352,36,252,[3]
336,436a,36,46a,[3]
336,5378,36,578,[3]
336,6386,36,686,[3]
336,7394,36,794,[3]
336,83a2,36,8a2,[3]
336,a3ba,36,aba,[3]
337,63a5,37,6a5,[3]
339,1356,39,156,[3]
339,2373,39,273,[3]
339,43a9,39,4a9,[3]
33b,9b9,33,99,[b]
33b,17b6,33,176,[b]
33b,25b3,33,253,[b]
33b,4ba6,33,4a6,[b]
343,137a,43,17a,[3]
343,23b5,43,2b5,[3]
346,2416,3,21,"[4, 6]"
348,1086,34,106,[8]
348,2283,34,223,[8]
348,4b38,8,b8,"[3, 4]"
348,5876,34,576,[8]
349,13a2,49,1a2,[3]
34a,aa8,34,a8,[a]
34a,21a4,34,214,[a]
34a,5a94,34,594,[a]
352,451,32,41,[5]
356,1536,3,13,"[5, 6]"
356,1654,3,14,"[5, 6]"
356,1a59,36,1a9,[5]
356,5468,3,48,"[5, 6]"
358,13b8,5,1b,"[3, 8]"
358,34b8,5,4b,"[3, 8]"
358,3854,5,54,"[3, 8]"
35b,6ba,35,6a,[b]
35b,11b8,35,118,[b]
35b,18b6,35,186,[b]
35b,23b4,35,234,[b]
35b,2ab2,35,2a2,[b]
363,462,33,42,[6]
363,561,33,51,[6]
365,6937,5,97,"[3, 6]"
366,1464,36,144,[6]
366,2562,36,252,[6]
374,473,34,43,[7]
374,572,34,52,[7]
374,671,34,61,[7]
374,7634,3,63,"[4, 7]"
376,8739,36,839,[7]
378,1179,38,119,[7]
378,1b7a,38,1ba,[7]
378,297b,38,29b,[7]
378,8786,38,886,[7]
379,1783,39,183,[7]
379,5799,39,599,[7]
379,77a6,39,7a6,[7]
379,97b3,39,9b3,[7]
37b,ab9,37,a9,[b]
37b,19b6,37,196,[b]
37b,28b3,37,283,[b]
381,308a,1,0a,"[3, 8]"
381,8323,1,23,"[3, 8]"
382,8346,2,46,"[3, 8]"
383,873,3,7,"[3, 8]"
383,8369,3,69,"[3, 8]"
384,839,4,9,"[3, 8]"
384,1385,4,15,"[3, 8]"
384,183a,4,1a,"[3, 8]"
384,2386,4,26,"[3, 8]"
384,283b,4,2b,"[3, 8]"
384,3387,4,37,"[3, 8]"
384,4388,4,48,"[3, 8]"
384,5389,4,59,"[3, 8]"
384,638a,4,6a,"[3, 8]"
384,738b,4,7b,"[3, 8]"
384,8936,4,96,"[3, 8]"
385,484,35,44,[8]
385,583,35,53,[8]
385,682,35,62,[8]
385,781,35,71,[8]
385,3487,5,47,"[3, 8]"
385,83b3,5,b3,"[3, 8]"
388,378a,8,7a,"[3, 8]"
38a,3a85,a,a5,"[3, 8]"
38b,12b8,38,128,[b]
38b,25b4,38,254,[b]
38b,4ba8,38,4a8,[b]
38b,9b94,38,994,[b]
395,1853,39,183,[5]
396,495,36,45,[9]
396,594,36,54,[9]
396,693,36,63,[9]
396,792,36,72,[9]
396,891,36,81,[9]
397,a91a,37,a1a,[9]
398,a948,38,a48,[9]
399,1596,39,156,[9]
399,2793,39,273,[9]
399,9779,3,77,"[9, 9]"
399,a976,39,a76,[9]
39a,209b,3a,20b,[9]
39a,a9a4,3a,aa4,[9]
39b,1ab6,39,1a6,[b]
3a4,ab34,4,b4,"[3, a]"
3a7,4a6,37,46,[a]
3a7,5a5,37,55,[a]
3a7,6a4,37,64,[a]
3a7,7a3,37,73,[a]
3a7,8a2,37,82,[a]
3a7,9a1,37,91,[a]
3a8,39a8,a,9a,"[3, 8]"
3b1,b93,31,93,[b]
3b1,1b66,31,166,[b]
3b1,2b39,31,239,[b]
3b2,b96,32,96,[b]
3b2,2b46,32,246,[b]
3b3,b99,33,99,[b]
3b3,1b76,33,176,[b]
3b3,2b53,33,253,[b]
3b3,4b09,33,409,[b]
3b4,4b2,34,42,[b]
3b5,ba3,35,a3,[b]
3b5,1b86,35,186,[b]
3b5,2b69,35,269,[b]
3b5,4b33,35,433,[b]
3b5,5b16,35,516,[b]
3b6,5b3,36,53,[b]
3b6,ba6,36,a6,[b]
3b6,2b76,36,276,[b]
3b6,4b46,36,446,[b]
3b6,6b16,36,616,[b]
3b7,7b2,37,72,[b]
3b7,ba9,37,a9,[b]
3b7,1b96,37,196,[b]
3b7,2b83,37,283,[b]
3b7,4b59,37,459,[b]
3b7,5b46,37,546,[b]
3b7,6b33,37,633,[b]
3b7,8b09,37,809,[b]
3b8,4b7,38,47,[b]
3b8,5b6,38,56,[b]
3b8,6b5,38,65,[b]
3b8,7b4,38,74,[b]
3b8,8b3,38,83,[b]
3b8,9b2,38,92,[b]
